Shift_ID,Employee_ID,Shift_Location,Shift_Job_Type,Day,Start_Date,Start_Time,End_Date,End_Time,Length,Shift_Type,Shift_Start,Shift_End
B050155,9002182,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
B050156,9002925,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
B050158,9001197,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
B050159,9003968,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
B050160,9003738,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
B050161,9003276,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
B050162,9002184,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
B050163,9002052,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
B050164,9002821,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
B050165,9003571,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
B050166,9003005,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
B050167,9003668,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
B050168,9004017,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
B050169,9003821,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
B050170,9003987,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
B050171,9004023,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
B050173,9001501,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
B050174,9002891,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
B050175,9002431,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
B050176,9003278,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
B050177,9003733,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
B050178,9002432,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
B050179,9001495,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
B050180,9002173,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
B050181,9001601,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
B050182,9003125,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
B050183,9002051,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T08:00:01Z,2019-04-01T00:00:00Z,1899-12-31T17:00:00Z,9,Scheduled,2019-04-01T13:00:01Z,2019-04-01T22:00:00Z
B050184,9001890,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T08:00:01Z,2019-04-01T00:00:00Z,1899-12-31T17:00:00Z,9,Scheduled,2019-04-01T13:00:01Z,2019-04-01T22:00:00Z
B050185,9002187,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T08:00:01Z,2019-04-01T00:00:00Z,1899-12-31T17:00:00Z,9,Scheduled,2019-04-01T13:00:01Z,2019-04-01T22:00:00Z
B050186,9002822,Beta,Correctional Supervisor,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
B050187,9002760,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T08:00:01Z,2019-04-01T00:00:00Z,1899-12-31T17:00:00Z,9,Scheduled,2019-04-01T13:00:01Z,2019-04-01T22:00:00Z
B050188,9002403,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T08:00:01Z,2019-04-01T00:00:00Z,1899-12-31T17:00:00Z,9,Scheduled,2019-04-01T13:00:01Z,2019-04-01T22:00:00Z
B050189,9002439,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T05:00:00Z,2019-04-01T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-01T10:00:00Z,2019-04-01T18:00:01Z
B050190,9002253,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T05:00:00Z,2019-04-01T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-01T10:00:00Z,2019-04-01T18:00:01Z
B050191,9001593,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T05:00:00Z,2019-04-01T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-01T10:00:00Z,2019-04-01T18:00:01Z
B050192,9002598,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T05:00:00Z,2019-04-01T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-01T10:00:00Z,2019-04-01T18:00:01Z
B050193,9002423,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T05:00:00Z,2019-04-01T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-01T10:00:00Z,2019-04-01T18:00:01Z
B050194,9002953,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T05:00:00Z,2019-04-01T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-01T10:00:00Z,2019-04-01T18:00:01Z
B050195,9002133,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T05:00:00Z,2019-04-01T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-01T10:00:00Z,2019-04-01T18:00:01Z
B050196,9001991,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T05:00:00Z,2019-04-01T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-01T10:00:00Z,2019-04-01T18:00:01Z
B050199,9002761,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T13:00:01Z,2019-04-01T00:00:00Z,1899-12-31T21:00:00Z,8,Scheduled,2019-04-01T18:00:01Z,2019-04-02T02:00:00Z
B050200,9002378,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T13:00:01Z,2019-04-01T00:00:00Z,1899-12-31T21:00:00Z,8,Scheduled,2019-04-01T18:00:01Z,2019-04-02T02:00:00Z
B050201,9003624,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T13:00:01Z,2019-04-01T00:00:00Z,1899-12-31T21:00:00Z,8,Scheduled,2019-04-01T18:00:01Z,2019-04-02T02:00:00Z
B050202,9003309,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T13:00:01Z,2019-04-01T00:00:00Z,1899-12-31T21:00:00Z,8,Scheduled,2019-04-01T18:00:01Z,2019-04-02T02:00:00Z
B050203,9003254,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T13:00:01Z,2019-04-01T00:00:00Z,1899-12-31T21:00:00Z,8,Scheduled,2019-04-01T18:00:01Z,2019-04-02T02:00:00Z
B050204,9003487,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T21:00:00Z,2019-04-02T00:00:00Z,1899-12-31T05:00:00Z,8,Scheduled,2019-04-02T02:00:00Z,2019-04-02T10:00:00Z
B050205,9001887,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T21:00:00Z,2019-04-02T00:00:00Z,1899-12-31T05:00:00Z,8,Scheduled,2019-04-02T02:00:00Z,2019-04-02T10:00:00Z
B050206,9002458,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T21:00:00Z,2019-04-02T00:00:00Z,1899-12-31T05:00:00Z,8,Scheduled,2019-04-02T02:00:00Z,2019-04-02T10:00:00Z
B050207,9002637,Beta,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T21:00:00Z,2019-04-02T00:00:00Z,1899-12-31T05:00:00Z,8,Scheduled,2019-04-02T02:00:00Z,2019-04-02T10:00:00Z
G050208,9002138,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050209,9001999,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050210,9002463,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050211,9002601,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050212,9003945,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
G050213,9004005,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
G050214,9002251,Gamma,Correctional Supervisor,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
G050215,9003687,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
G050216,9002740,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
G050217,9003107,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
G050218,9002200,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
G050219,9003272,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
G050220,9003132,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
G050221,9003750,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
G050222,9001702,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050223,9001509,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050224,9001981,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050225,9003746,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
G050226,9002085,Gamma,Correctional Supervisor,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
G050227,9003271,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
G050228,9003436,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
G050229,9001107,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
G050230,9003986,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
G050231,9002660,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
G050232,9002858,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
G050233,9001215,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
G050234,9001019,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050235,9001233,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050236,9002823,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050237,9002037,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050238,9002462,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050239,9003494,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
G050240,9002264,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
G050241,9002649,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
G050242,9002041,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
G050243,9001594,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
G050244,9002189,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
G050245,9001964,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
G050246,9002377,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050247,9002549,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050248,9001517,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050250,9003497,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
G050251,9001007,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
G050252,9003538,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
G050253,9001227,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
G050254,9003681,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
G050255,9002021,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050256,9002450,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050257,9003262,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050258,9001818,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050259,9003124,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050260,9002711,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
G050261,9003580,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
G050262,9003206,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Time Off,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
G050263,9002561,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
G050264,9002859,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050265,9003056,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050266,9002826,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
G050267,9003558,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
G050268,9001675,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-01T19:00:00Z,2019-04-02T03:00:01Z
G050269,9002137,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
G050270,9001210,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
G050271,9003831,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
G050272,9002006,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T22:00:01Z,2019-04-02T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-02T03:00:01Z,2019-04-02T11:00:00Z
G050273,9002013,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050274,9002794,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
G050275,9001467,Gamma,Correctional,Mon,2019-04-01T00:00:00Z,1899-12-31T06:00:00Z,2019-04-01T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-01T11:00:00Z,2019-04-01T19:00:00Z
